"","WordPair","ID.true","Experiment","Response","Valence","Conceptual","FeatureMatch","ExperimentType"
"6294","use-employ","67e18d3d9ae271b1719712c3","Ex1b: Conc-Abs (Nouns)",61,NA,NA,"SimilarControl","Similarity"
"6295","lonliness-vomit","67e18d3d9ae271b1719712c3","Ex1b: Conc-Abs (Nouns)",0,"NegativeMatch","AbstractMismatch","ValenceMatchingOnly","Similarity"
"6296","gratitude-rot","67e18d3d9ae271b1719712c3","Ex1b: Conc-Abs (Nouns)",0,"PositiveMismatch","AbstractMismatch","MaxMismatch","Similarity"
"6297","fireplace-mold","67e18d3d9ae271b1719712c3","Ex1b: Conc-Abs (Nouns)",67,"PositiveMismatch","ConceptualMatch:concrete","ConceptualMatchingOnly","Similarity"
"6298","love-inspiration","67e18d3d9ae271b1719712c3","Ex1b: Conc-Abs (Nouns)",51,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6299","mud-mold","67e18d3d9ae271b1719712c3","Ex1b: Conc-Abs (Nouns)",48,"NegativeMatch","ConcreteMatch","MaxMatch","Similarity"
"6300","failure-envy","67e18d3d9ae271b1719712c3","Ex1b: Conc-Abs (Nouns)",28,"NegativeMatch","AbstractMatch","MaxMatch","Similarity"
"6301","failure-happiness","67e18d3d9ae271b1719712c3","Ex1b: Conc-Abs (Nouns)",0,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
"6302","sunshine-home","67e18d3d9ae271b1719712c3","Ex1b: Conc-Abs (Nouns)",0,"PositiveMatch","ConcreteMatch","MaxMatch","Similarity"
"6303","begin-end","67e18d3d9ae271b1719712c3","Ex1b: Conc-Abs (Nouns)",0,NA,NA,"DissimilarControl","Similarity"
"6304","buy-purchase","67e18d3d9ae271b1719712c3","Ex1b: Conc-Abs (Nouns)",99,NA,NA,"SimilarControl","Similarity"
"6305","rain-compassion","67e18d3d9ae271b1719712c3","Ex1b: Conc-Abs (Nouns)",0,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6306","end-finish","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",99,NA,NA,"SimilarControl","Similarity"
"6307","open-close","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",0,NA,NA,"DissimilarControl","Similarity"
"6308","grief-garbage","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",13,"NegativeMatch","AbstractMismatch","ValenceMatchingOnly","Similarity"
"6309","kindness-inspiration","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",58,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6310","joy-vomit","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",0,"PositiveMismatch","AbstractMismatch","MaxMismatch","Similarity"
"6311","hug-filth","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",0,"PositiveMismatch","ConceptualMatch:concrete","ConceptualMatchingOnly","Similarity"
"6312","chocolate-inspiration","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",64,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6313","anxiety-failure","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",87,"NegativeMatch","AbstractMatch","MaxMatch","Similarity"
"6314","garbage-filth","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",99,"NegativeMatch","ConcreteMatch","MaxMatch","Similarity"
"6315","beach-chocolate","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",12,"PositiveMatch","ConcreteMatch","MaxMatch","Similarity"
"6316","help-assist","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",99,NA,NA,"SimilarControl","Similarity"
"6317","increase-decrease","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",0,NA,NA,"DissimilarControl","Similarity"
"6318","envy-kindness","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",0,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
"6319","speak-talk","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",93,NA,NA,"SimilarControl","Similarity"
"6320","begin-end","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",2,NA,NA,"DissimilarControl","Similarity"
"6321","envy-stench","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",62,"NegativeMatch","AbstractMismatch","ValenceMatchingOnly","Similarity"
"6322","hope-kindness","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",73,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6323","hope-injury","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",6,"PositiveMismatch","AbstractMismatch","MaxMismatch","Similarity"
"6324","flowers-stench","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",6,"PositiveMismatch","ConceptualMatch:concrete","ConceptualMatchingOnly","Similarity"
"6325","laughter-freedom","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",69,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6326","despair-shame","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",66,"NegativeMatch","AbstractMatch","MaxMatch","Similarity"
"6327","smoke-vomit","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",0,"NegativeMatch","ConcreteMatch","MaxMatch","Similarity"
"6328","sunshine-home","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",11,"PositiveMatch","ConcreteMatch","MaxMatch","Similarity"
"6329","use-employ","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",89,NA,NA,"SimilarControl","Similarity"
"6330","rise-fall","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",8,NA,NA,"DissimilarControl","Similarity"
"6331","envy-compassion","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",0,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
"6332","need-require","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",92,NA,NA,"SimilarControl","Similarity"
"6333","give-take","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",2,NA,NA,"DissimilarControl","Similarity"
"6334","envy-rot","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",35,"NegativeMatch","AbstractMismatch","ValenceMatchingOnly","Similarity"
"6335","joy-happiness","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",85,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6336","inspiration-mud","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",16,"PositiveMismatch","AbstractMismatch","MaxMismatch","Similarity"
"6337","hug-garbage","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",0,"PositiveMismatch","ConceptualMatch:concrete","ConceptualMatchingOnly","Similarity"
"6338","laughter-inspiration","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",70,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6339","despair-resentment","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",60,"NegativeMatch","AbstractMatch","MaxMatch","Similarity"
"6340","smoke-rust","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",27,"NegativeMatch","ConcreteMatch","MaxMatch","Similarity"
"6341","beach-home","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",1,"PositiveMatch","ConcreteMatch","MaxMatch","Similarity"
"6342","begin-start","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",96,NA,NA,"SimilarControl","Similarity"
"6343","add-remove","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",0,NA,NA,"DissimilarControl","Similarity"
"6344","despair-inspiration","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",6,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
"6345","ask-inquire","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",94,NA,NA,"SimilarControl","Similarity"
"6346","push-pull","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",0,NA,NA,"DissimilarControl","Similarity"
"6347","shame-vomit","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",68,"NegativeMatch","AbstractMismatch","ValenceMatchingOnly","Similarity"
"6348","freedom-compassion","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",66,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6349","peace-vomit","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",8,"PositiveMismatch","AbstractMismatch","MaxMismatch","Similarity"
"6350","music-garbage","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",9,"PositiveMismatch","ConceptualMatch:concrete","ConceptualMatchingOnly","Similarity"
"6351","home-compassion","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",72,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6352","despair-failure","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",82,"NegativeMatch","AbstractMatch","MaxMatch","Similarity"
"6353","rot-vomit","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",74,"NegativeMatch","ConcreteMatch","MaxMatch","Similarity"
"6354","laughter-flowers","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",63,"PositiveMatch","ConcreteMatch","MaxMatch","Similarity"
"6355","show-display","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",83,NA,NA,"SimilarControl","Similarity"
"6356","enter-exit","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",1,NA,NA,"DissimilarControl","Similarity"
"6357","shame-joy","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",2,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
"6358","buy-purchase","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",89,NA,NA,"SimilarControl","Similarity"
"6359","arrive-leave","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",7,NA,NA,"DissimilarControl","Similarity"
"6360","envy-vomit","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",11,"NegativeMatch","AbstractMismatch","ValenceMatchingOnly","Similarity"
"6361","peace-happiness","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",77,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6362","hope-vomit","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",3,"PositiveMismatch","AbstractMismatch","MaxMismatch","Similarity"
"6363","home-injury","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",9,"PositiveMismatch","ConceptualMatch:concrete","ConceptualMatchingOnly","Similarity"
"6364","hug-joy","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",86,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6365","lonliness-grief","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",71,"NegativeMatch","AbstractMatch","MaxMatch","Similarity"
"6366","mud-filth","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",86,"NegativeMatch","ConcreteMatch","MaxMatch","Similarity"
"6367","laughter-hug","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",64,"PositiveMatch","ConcreteMatch","MaxMatch","Similarity"
"6368","get-obtain","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",85,NA,NA,"SimilarControl","Similarity"
"6369","come-go","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",7,NA,NA,"DissimilarControl","Similarity"
"6370","lonliness-joy","5ba8e80089390100019064ed","Ex1b: Conc-Abs (Nouns)",0,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
"6371","get-obtain","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",71,NA,NA,"SimilarControl","Similarity"
"6372","add-remove","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",61,NA,NA,"DissimilarControl","Similarity"
"6373","beach-joy","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",58,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6374","begin-start","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",86,NA,NA,"SimilarControl","Similarity"
"6375","joy-injury","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",33,"PositiveMismatch","AbstractMismatch","MaxMismatch","Similarity"
"6376","stench-filth","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",67,"NegativeMatch","ConcreteMatch","MaxMatch","Similarity"
"6377","happiness-gratitude","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",84,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6378","guilt-happiness","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",42,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
"6379","increase-decrease","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",61,NA,NA,"DissimilarControl","Similarity"
"6380","lonliness-rot","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",32,"NegativeMatch","AbstractMismatch","ValenceMatchingOnly","Similarity"
"6381","flowers-filth","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",40,"PositiveMismatch","ConceptualMatch:concrete","ConceptualMatchingOnly","Similarity"
"6382","despair-failure","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",60,"NegativeMatch","AbstractMatch","MaxMatch","Similarity"
"6383","music-hug","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",65,"PositiveMatch","ConcreteMatch","MaxMatch","Similarity"
"6384","need-require","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",26,NA,NA,"SimilarControl","Similarity"
"6385","push-pull","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",71,NA,NA,"DissimilarControl","Similarity"
"6386","beach-hope","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",57,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6387","speak-talk","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",72,NA,NA,"SimilarControl","Similarity"
"6388","gratitude-mud","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",58,"PositiveMismatch","AbstractMismatch","MaxMismatch","Similarity"
"6389","smoke-filth","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",31,"NegativeMatch","ConcreteMatch","MaxMatch","Similarity"
"6390","joy-kindness","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",92,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6391","shame-love","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",30,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
"6392","arrive-leave","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",59,NA,NA,"DissimilarControl","Similarity"
"6393","anxiety-mold","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",34,"NegativeMatch","AbstractMismatch","ValenceMatchingOnly","Similarity"
"6394","home-smoke","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",63,"PositiveMismatch","ConceptualMatch:concrete","ConceptualMatchingOnly","Similarity"
"6395","grief-shame","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",39,"NegativeMatch","AbstractMatch","MaxMatch","Similarity"
"6396","flowers-rain","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",38,"PositiveMatch","ConcreteMatch","MaxMatch","Similarity"
"6397","buy-purchase","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",84,NA,NA,"SimilarControl","Similarity"
"6398","enter-exit","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",61,NA,NA,"DissimilarControl","Similarity"
"6399","rain-peace","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",67,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6400","ask-inquire","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",75,NA,NA,"SimilarControl","Similarity"
"6401","compassion-filth","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",34,"PositiveMismatch","AbstractMismatch","MaxMismatch","Similarity"
"6402","rust-stench","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",25,"NegativeMatch","ConcreteMatch","MaxMatch","Similarity"
"6403","happiness-compassion","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",66,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6404","grief-compassion","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",57,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
"6405","come-go","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",67,NA,NA,"DissimilarControl","Similarity"
"6406","regret-smoke","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",59,"NegativeMatch","AbstractMismatch","ValenceMatchingOnly","Similarity"
"6407","home-injury","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",63,"PositiveMismatch","ConceptualMatch:concrete","ConceptualMatchingOnly","Similarity"
"6408","lonliness-grief","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",54,"NegativeMatch","AbstractMatch","MaxMatch","Similarity"
"6409","hug-rain","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",61,"PositiveMatch","ConcreteMatch","MaxMatch","Similarity"
"6410","use-employ","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",68,NA,NA,"SimilarControl","Similarity"
"6411","give-take","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",76,NA,NA,"DissimilarControl","Similarity"
"6412","sunshine-love","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",56,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6413","help-assist","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",93,NA,NA,"SimilarControl","Similarity"
"6414","peace-filth","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",13,"PositiveMismatch","AbstractMismatch","MaxMismatch","Similarity"
"6415","garbage-mold","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",61,"NegativeMatch","ConcreteMatch","MaxMatch","Similarity"
"6416","peace-happiness","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",81,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6417","failure-peace","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",24,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
"6418","begin-end","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",53,NA,NA,"DissimilarControl","Similarity"
"6419","shame-injury","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",32,"NegativeMatch","AbstractMismatch","ValenceMatchingOnly","Similarity"
"6420","flowers-mud","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",38,"PositiveMismatch","ConceptualMatch:concrete","ConceptualMatchingOnly","Similarity"
"6421","lonliness-regret","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",62,"NegativeMatch","AbstractMatch","MaxMatch","Similarity"
"6422","rain-fireplace","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",32,"PositiveMatch","ConcreteMatch","MaxMatch","Similarity"
"6423","end-finish","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",86,NA,NA,"SimilarControl","Similarity"
"6424","rise-fall","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",61,NA,NA,"DissimilarControl","Similarity"
"6425","home-inspiration","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",62,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6426","show-display","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",74,NA,NA,"SimilarControl","Similarity"
"6427","happiness-stench","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",34,"PositiveMismatch","AbstractMismatch","MaxMismatch","Similarity"
"6428","smoke-stench","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",38,"NegativeMatch","ConcreteMatch","MaxMatch","Similarity"
"6429","joy-peace","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",80,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6430","regret-hope","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",57,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
"6431","open-close","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",72,NA,NA,"DissimilarControl","Similarity"
"6432","envy-mud","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",32,"NegativeMatch","AbstractMismatch","ValenceMatchingOnly","Similarity"
"6433","sunshine-garbage","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",34,"PositiveMismatch","ConceptualMatch:concrete","ConceptualMatchingOnly","Similarity"
"6434","guilt-resentment","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",28,"NegativeMatch","AbstractMatch","MaxMatch","Similarity"
"6435","beach-rain","63474e67a5fd298c6103c409","Ex1b: Conc-Abs (Nouns)",57,"PositiveMatch","ConcreteMatch","MaxMatch","Similarity"
"6436","come-go","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",27,NA,NA,"DissimilarControl","Similarity"
"6437","help-assist","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",99,NA,NA,"SimilarControl","Similarity"
"6438","rain-hope","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",0,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6439","peace-kindness","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",83,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6440","shame-love","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",2,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
"6441","resentment-smoke","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",0,"NegativeMatch","AbstractMismatch","ValenceMatchingOnly","Similarity"
"6442","gratitude-vomit","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",0,"PositiveMismatch","AbstractMismatch","MaxMismatch","Similarity"
"6443","begin-end","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",0,NA,NA,"DissimilarControl","Similarity"
"6444","guilt-grief","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",85,"NegativeMatch","AbstractMatch","MaxMatch","Similarity"
"6445","sunshine-rust","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",0,"PositiveMismatch","ConceptualMatch:concrete","ConceptualMatchingOnly","Similarity"
"6446","vomit-filth","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",73,"NegativeMatch","ConcreteMatch","MaxMatch","Similarity"
"6447","flowers-music","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",1,"PositiveMatch","ConcreteMatch","MaxMatch","Similarity"
"6448","begin-start","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",99,NA,NA,"SimilarControl","Similarity"
"6449","arrive-leave","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",0,NA,NA,"DissimilarControl","Similarity"
"6450","need-require","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",99,NA,NA,"SimilarControl","Similarity"
"6451","rain-love","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",0,"PositiveMatch","ConcreteMismatch","ValenceMatchingOnly","Similarity"
"6452","joy-compassion","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",68,"PositiveMatch","AbstractMatch","MaxMatch","Similarity"
"6453","grief-love","65c113a22ace1dacd58ce108","Ex1b: Conc-Abs (Nouns)",0,"NegativeMismatch","ConceptualMatch:abstract","ConceptualMatchingOnly","Similarity"
